"﻿""activities-heart__value__heartRateZones__caloriesOut""";activities-heart__value__heartRateZones__max;activities-heart__value__heartRateZones__min;activities-heart__value__heartRateZones__minutes;activities-heart__value__heartRateZones__name;activities-heart__value__restingHeartRate;activities-heart__dateTime;activities-heart-intraday__dataset__time;activities-heart-intraday__dataset__value;activities-heart-intraday__datasetInterval;activities-heart-intraday__datasetType
;;;;;;;13:18:00;60;;
;;;;;;;13:19:00;62;;
;;;;;;;13:20:00;61;;
;;;;;;;13:21:00;67;;
;;;;;;;13:22:00;68;;
;;;;;;;13:23:00;75;;
;;;;;;;13:24:00;62;;
;;;;;;;13:25:00;65;;
;;;;;;;13:26:00;66;;
;;;;;;;13:27:00;62;;
;;;;;;;13:28:00;64;;
;;;;;;;13:29:00;64;;
;;;;;;;13:30:00;61;;
;;;;;;;13:31:00;62;;
;;;;;;;13:32:00;62;;
;;;;;;;13:33:00;64;;
;;;;;;;13:34:00;64;;
;;;;;;;13:35:00;62;;
;;;;;;;13:36:00;68;;
;;;;;;;13:37:00;74;;
;;;;;;;13:38:00;79;;
;;;;;;;13:39:00;82;;
;;;;;;;13:40:00;82;;
;;;;;;;13:41:00;82;;
;;;;;;;13:42:00;82;;
;;;;;;;13:43:00;84;;
;;;;;;;13:44:00;83;;
;;;;;;;13:45:00;86;;
;;;;;;;13:46:00;85;;
;;;;;;;13:47:00;84;;
;;;;;;;13:48:00;85;;
;;;;;;;13:49:00;86;;
;;;;;;;13:50:00;86;;
;;;;;;;13:51:00;84;;
;;;;;;;13:52:00;87;;
;;;;;;;13:53:00;86;;
;;;;;;;13:54:00;88;;
;;;;;;;13:55:00;90;;
;;;;;;;13:56:00;90;;
;;;;;;;13:57:00;90;;
;;;;;;;13:58:00;89;;
;;;;;;;13:59:00;87;;
;;;;;;;14:00:00;79;;
;;;;;;;14:01:00;65;;
;;;;;;;14:02:00;58;;
;;;;;;;14:03:00;64;;
;;;;;;;14:04:00;58;;
;;;;;;;14:05:00;55;;
;;;;;;;14:06:00;63;;
;;;;;;;14:07:00;71;;
;;;;;;;14:08:00;71;;
;;;;;;;14:09:00;68;;
;;;;;;;14:10:00;63;;
;;;;;;;14:11:00;54;;
;;;;;;;14:12:00;53;;
;;;;;;;14:13:00;55;;
;;;;;;;14:14:00;55;;
;;;;;;;14:15:00;55;;
;;;;;;;14:16:00;53;;
;;;;;;;14:17:00;55;;
;;;;;;;14:18:00;53;;
;;;;;;;14:19:00;51;;
;;;;;;;14:20:00;52;;
;;;;;;;14:21:00;53;;
;;;;;;;14:22:00;54;;
;;;;;;;14:23:00;51;;
;;;;;;;14:24:00;51;;
;;;;;;;14:25:00;53;;
;;;;;;;14:26:00;54;;
;;;;;;;14:27:00;52;;
;;;;;;;14:28:00;53;;
;;;;;;;14:29:00;51;;
;;;;;;;14:30:00;53;;
;;;;;;;14:31:00;53;;
;;;;;;;14:32:00;51;;
;;;;;;;14:33:00;50;;
;;;;;;;14:34:00;51;;
;;;;;;;14:35:00;55;;
;;;;;;;14:36:00;76;;
;;;;;;;14:37:00;80;;
;;;;;;;14:38:00;80;;
;;;;;;;14:39:00;75;;
;;;;;;;14:40:00;78;;
;;;;;;;14:41:00;75;;
;;;;;;;14:42:00;81;;
;;;;;;;14:43:00;78;;
;;;;;;;14:44:00;52;;
;;;;;;;14:45:00;51;;
;;;;;;;14:46:00;49;;
;;;;;;;14:47:00;50;;
;;;;;;;14:48:00;49;;
;;;;;;;14:49:00;49;;
;;;;;;;14:50:00;57;;
;;;;;;;14:51:00;73;;
;;;;;;;14:52:00;73;;
;;;;;;;14:53:00;78;;
;;;;;;;14:54:00;86;;
;;;;;;;14:55:00;86;;
;;;;;;;14:56:00;91;;
;;;;;;;14:57:00;89;;
;;;;;;;14:58:00;86;;
;;;;;;;14:59:00;88;;
;;;;;;;15:00:00;85;;
;;;;;;;15:01:00;88;;
;;;;;;;15:02:00;88;;
;;;;;;;15:03:00;89;;
;;;;;;;15:04:00;91;;
;;;;;;;15:05:00;89;;
;;;;;;;15:06:00;90;;
;;;;;;;15:07:00;86;;
;;;;;;;15:08:00;88;;
;;;;;;;15:09:00;89;;
;;;;;;;15:10:00;90;;
;;;;;;;15:11:00;89;;
;;;;;;;15:12:00;89;;
;;;;;;;15:13:00;89;;
;;;;;;;15:14:00;88;;
;;;;;;;15:15:00;78;;
;;;;;;;15:16:00;62;;
;;;;;;;15:17:00;55;;
;;;;;;;15:18:00;59;;
;;;;;;;15:19:00;51;;
;;;;;;;15:20:00;47;;
;;;;;;;15:21:00;52;;
;;;;;;;15:22:00;52;;
;;;;;;;15:23:00;53;;
;;;;;;;15:24:00;50;;
;;;;;;;15:25:00;48;;
;;;;;;;15:26:00;58;;
;;;;;;;15:27:00;54;;
;;;;;;;15:28:00;48;;
;;;;;;;15:29:00;58;;
;;;;;;;15:30:00;50;;
;;;;;;;15:31:00;49;;
;;;;;;;15:32:00;59;;
;;;;;;;15:33:00;64;;
;;;;;;;15:34:00;67;;
;;;;;;;15:35:00;72;;
;;;;;;;15:36:00;62;;
;;;;;;;15:37:00;56;;
;;;;;;;15:38:00;56;;
;;;;;;;15:39:00;63;;
;;;;;;;15:40:00;62;;
;;;;;;;15:41:00;59;;
;;;;;;;15:42:00;61;;
;;;;;;;15:43:00;63;;
;;;;;;;15:44:00;64;;
;;;;;;;15:45:00;63;;
;;;;;;;15:46:00;68;;
;;;;;;;15:47:00;63;;
;;;;;;;15:48:00;64;;
;;;;;;;15:49:00;61;;
;;;;;;;15:50:00;61;;
;;;;;;;15:51:00;63;;
;;;;;;;15:52:00;63;;
;;;;;;;15:53:00;65;;
;;;;;;;15:54:00;69;;
;;;;;;;15:55:00;63;;
;;;;;;;15:56:00;59;;
;;;;;;;15:57:00;61;;
;;;;;;;15:58:00;60;;
;;;;;;;15:59:00;60;;
;;;;;;;16:00:00;67;;
;;;;;;;16:01:00;78;;
;;;;;;;16:02:00;82;;
;;;;;;;16:03:00;84;;
;;;;;;;16:04:00;85;;
;;;;;;;16:05:00;85;;
;;;;;;;16:06:00;87;;
;;;;;;;16:07:00;86;;
;;;;;;;16:08:00;87;;
;;;;;;;16:09:00;84;;
;;;;;;;16:10:00;87;;
;;;;;;;16:11:00;86;;
;;;;;;;16:12:00;86;;
;;;;;;;16:13:00;86;;
;;;;;;;16:14:00;83;;
;;;;;;;16:15:00;85;;
;;;;;;;16:16:00;86;;
;;;;;;;16:17:00;81;;
;;;;;;;16:18:00;73;;
;;;;;;;16:19:00;74;;
;;;;;;;16:20:00;59;;
;;;;;;;16:21:00;50;;
;;;;;;;16:22:00;51;;
;;;;;;;16:23:00;52;;
;;;;;;;16:24:00;52;;
;;;;;;;16:25:00;51;;
;;;;;;;16:26:00;51;;
;;;;;;;16:27:00;50;;
;;;;;;;16:28:00;57;;
;;;;;;;16:29:00;48;;
;;;;;;;16:30:00;54;;
;;;;;;;16:31:00;55;;
;;;;;;;16:32:00;48;;
;;;;;;;16:33:00;54;;
;;;;;;;16:34:00;55;;
;;;;;;;16:35:00;55;;
;;;;;;;16:36:00;58;;
;;;;;;;16:37:00;53;;
;;;;;;;16:38:00;51;;
;;;;;;;16:39:00;55;;
;;;;;;;16:40:00;54;;
;;;;;;;16:41:00;52;;
;;;;;;;16:42:00;49;;
;;;;;;;16:43:00;48;;
;;;;;;;16:44:00;50;;
;;;;;;;16:45:00;55;;
;;;;;;;16:46:00;51;;
;;;;;;;16:47:00;52;;
;;;;;;;16:48:00;56;;
;;;;;;;16:49:00;56;;
;;;;;;;16:50:00;54;;
;;;;;;;16:51:00;54;;
;;;;;;;16:52:00;52;;
;;;;;;;16:53:00;56;;
;;;;;;;16:54:00;55;;
;;;;;;;16:55:00;55;;
;;;;;;;16:56:00;60;;
;;;;;;;16:57:00;57;;
;;;;;;;16:58:00;55;;
;;;;;;;16:59:00;54;;
;;;;;;;17:00:00;56;;
;;;;;;;17:01:00;56;;
;;;;;;;17:02:00;53;;
;;;;;;;17:03:00;53;;
;;;;;;;17:04:00;53;;
;;;;;;;17:05:00;50;;
;;;;;;;17:06:00;55;;
;;;;;;;17:07:00;55;;
;;;;;;;17:08:00;53;;
;;;;;;;17:09:00;50;;
;;;;;;;17:10:00;53;;
;;;;;;;17:11:00;50;;
;;;;;;;17:12:00;53;;
;;;;;;;17:13:00;53;;
;;;;;;;17:14:00;53;;
;;;;;;;17:15:00;54;;
;;;;;;;17:16:00;54;;
;;;;;;;17:17:00;55;;
;;;;;;;17:18:00;62;;
;;;;;;;17:19:00;67;;
;;;;;;;17:20:00;74;;
;;;;;;;17:21:00;78;;
;;;;;;;17:22:00;87;;
;;;;;;;17:23:00;87;;
;;;;;;;17:24:00;88;;
;;;;;;;17:25:00;88;;
;;;;;;;17:26:00;88;;
;;;;;;;17:27:00;88;;
;;;;;;;17:28:00;88;;
;;;;;;;17:29:00;90;;
;;;;;;;17:30:00;84;;
;;;;;;;17:31:00;80;;
;;;;;;;17:32:00;83;;
;;;;;;;17:33:00;85;;
;;;;;;;17:34:00;83;;
;;;;;;;17:35:00;85;;
;;;;;;;17:36:00;86;;
;;;;;;;17:37:00;87;;
;;;;;;;17:38:00;85;;
;;;;;;;17:39:00;83;;
;;;;;;;17:40:00;81;;
;;;;;;;17:41:00;82;;
;;;;;;;17:42:00;68;;
;;;;;;;17:43:00;72;;
;;;;;;;17:44:00;67;;
;;;;;;;17:45:00;68;;
;;;;;;;17:46:00;73;;
;;;;;;;17:47:00;84;;
;;;;;;;17:48:00;83;;
;;;;;;;17:49:00;81;;
;;;;;;;17:50:00;69;;
;;;;;;;17:51:00;66;;
;;;;;;;17:52:00;71;;
;;;;;;;17:53:00;82;;
;;;;;;;17:54:00;83;;
;;;;;;;17:55:00;92;;
;;;;;;;17:56:00;84;;
;;;;;;;17:57:00;73;;
;;;;;;;17:58:00;76;;
;;;;;;;17:59:00;78;;
;;;;;;;18:00:00;80;;
;;;;;;;18:01:00;80;;
;;;;;;;18:02:00;80;;
;;;;;;;18:03:00;69;;
;;;;;;;18:04:00;79;;
;;;;;;;18:05:00;75;;
;;;;;;;18:06:00;82;;
;;;;;;;18:07:00;67;;
;;;;;;;18:08:00;78;;
;;;;;;;18:09:00;79;;
;;;;;;;18:10:00;78;;
;;;;;;;18:11:00;91;;
;;;;;;;18:12:00;83;;
;;;;;;;18:13:00;80;;
;;;;;;;18:14:00;80;;
;;;;;;;18:15:00;81;;
;;;;;;;18:16:00;80;;
;;;;;;;18:17:00;81;;
;;;;;;;18:18:00;77;;
;;;;;;;18:19:00;82;;
;;;;;;;18:20:00;82;;
;;;;;;;18:21:00;81;;
;;;;;;;18:22:00;80;;
;;;;;;;18:23:00;81;;
;;;;;;;18:24:00;78;;
;;;;;;;18:25:00;84;;
;;;;;;;18:26:00;86;;
;;;;;;;18:27:00;91;;
;;;;;;;18:28:00;85;;
;;;;;;;18:29:00;84;;
;;;;;;;18:30:00;87;;
;;;;;;;18:31:00;76;;
;;;;;;;18:32:00;76;;
;;;;;;;18:33:00;74;;
;;;;;;;18:34:00;74;;
;;;;;;;18:35:00;69;;
;;;;;;;18:36:00;64;;
;;;;;;;18:37:00;68;;
;;;;;;;18:38:00;79;;
;;;;;;;18:39:00;82;;
;;;;;;;18:40:00;79;;
;;;;;;;18:41:00;74;;
;;;;;;;18:42:00;71;;
;;;;;;;18:43:00;70;;
;;;;;;;18:44:00;72;;
;;;;;;;18:45:00;72;;
;;;;;;;18:46:00;73;;
;;;;;;;18:47:00;75;;
;;;;;;;18:48:00;74;;
;;;;;;;18:49:00;75;;
;;;;;;;18:50:00;77;;
;;;;;;;18:51:00;74;;
;;;;;;;18:52:00;78;;
;;;;;;;18:53:00;77;;
;;;;;;;18:54:00;76;;
;;;;;;;18:55:00;78;;
;;;;;;;18:56:00;75;;
;;;;;;;18:57:00;79;;
;;;;;;;18:58:00;78;;
;;;;;;;18:59:00;74;;
;;;;;;;19:00:00;78;;
;;;;;;;19:01:00;77;;
;;;;;;;19:02:00;78;;
;;;;;;;19:03:00;78;;
;;;;;;;19:04:00;76;;
;;;;;;;19:05:00;70;;
;;;;;;;19:06:00;70;;
;;;;;;;19:07:00;70;;
;;;;;;;19:08:00;69;;
;;;;;;;19:09:00;65;;
;;;;;;;19:10:00;79;;
;;;;;;;19:11:00;75;;
;;;;;;;19:12:00;78;;
;;;;;;;19:13:00;80;;
;;;;;;;19:14:00;80;;
;;;;;;;19:15:00;75;;
;;;;;;;19:16:00;74;;
;;;;;;;19:17:00;77;;
;;;;;;;19:18:00;76;;
;;;;;;;19:19:00;78;;
;;;;;;;19:20:00;79;;
;;;;;;;19:21:00;76;;
;;;;;;;19:22:00;75;;
;;;;;;;19:23:00;79;;
;;;;;;;19:24:00;80;;
;;;;;;;19:25:00;78;;
;;;;;;;19:26:00;78;;
;;;;;;;19:27:00;80;;
;;;;;;;19:28:00;74;;
;;;;;;;19:29:00;77;;
;;;;;;;19:30:00;80;;
;;;;;;;19:31:00;81;;
;;;;;;;19:32:00;84;;
;;;;;;;19:33:00;75;;
;;;;;;;19:34:00;80;;
;;;;;;;19:35:00;78;;
;;;;;;;19:36:00;71;;
;;;;;;;19:37:00;71;;
;;;;;;;19:38:00;76;;
;;;;;;;19:39:00;77;;
;;;;;;;19:40:00;70;;
;;;;;;;19:41:00;66;;
;;;;;;;19:42:00;74;;
;;;;;;;19:43:00;82;;
;;;;;;;19:44:00;60;;
;;;;;;;19:45:00;54;;
;;;;;;;19:46:00;52;;
;;;;;;;19:47:00;54;;
;;;;;;;19:48:00;58;;
;;;;;;;19:49:00;59;;
;;;;;;;19:50:00;56;;
;;;;;;;19:51:00;56;;
;;;;;;;19:52:00;55;;
;;;;;;;19:53:00;60;;
;;;;;;;19:54:00;58;;
;;;;;;;19:55:00;59;;
;;;;;;;19:56:00;57;;
;;;;;;;19:57:00;57;;
;;;;;;;19:58:00;59;;
;;;;;;;19:59:00;57;;
;;;;;;;20:00:00;58;;
;;;;;;;20:01:00;58;;
;;;;;;;20:02:00;58;;
;;;;;;;20:03:00;56;;
;;;;;;;20:04:00;58;;
;;;;;;;20:05:00;57;;
;;;;;;;20:06:00;56;;
;;;;;;;20:07:00;54;;
;;;;;;;20:08:00;69;;
;;;;;;;20:09:00;82;;
;;;;;;;20:10:00;82;;
;;;;;;;20:11:00;81;;
;;;;;;;20:12:00;70;;
;;;;;;;20:13:00;74;;
;;;;;;;20:14:00;69;;
;;;;;;;20:15:00;62;;
;;;;;;;20:16:00;68;;
;;;;;;;20:17:00;71;;
;;;;;;;20:18:00;72;;
;;;;;;;20:19:00;74;;
;;;;;;;20:20:00;60;;
;;;;;;;20:21:00;63;;
;;;;;;;20:22:00;62;;
;;;;;;;20:23:00;56;;
;;;;;;;20:24:00;56;;
;;;;;;;20:25:00;56;;
;;;;;;;20:26:00;56;;
;;;;;;;20:27:00;61;;
;;;;;;;20:28:00;63;;
;;;;;;;20:29:00;66;;
;;;;;;;20:30:00;62;;
;;;;;;;20:31:00;59;;
;;;;;;;20:32:00;57;;
;;;;;;;20:33:00;59;;
;;;;;;;20:34:00;73;;
;;;;;;;20:35:00;69;;
;;;;;;;20:36:00;64;;
;;;;;;;20:37:00;68;;
;;;;;;;20:38:00;70;;
;;;;;;;20:39:00;68;;
;;;;;;;20:40:00;69;;
;;;;;;;20:41:00;59;;
;;;;;;;20:42:00;57;;
;;;;;;;20:43:00;56;;
;;;;;;;20:44:00;60;;
;;;;;;;20:45:00;61;;
;;;;;;;20:46:00;72;;
;;;;;;;20:47:00;71;;
;;;;;;;20:48:00;81;;
;;;;;;;20:49:00;68;;
;;;;;;;20:50:00;65;;
;;;;;;;20:51:00;67;;
;;;;;;;20:52:00;66;;
;;;;;;;20:53:00;69;;
;;;;;;;20:54:00;67;;
;;;;;;;20:55:00;66;;
;;;;;;;20:56:00;74;;
;;;;;;;20:57:00;75;;
;;;;;;;20:58:00;72;;
;;;;;;;20:59:00;67;;
;;;;;;;21:00:00;61;;
;;;;;;;21:01:00;60;;
;;;;;;;21:02:00;57;;
;;;;;;;21:03:00;61;;
;;;;;;;21:04:00;72;;
;;;;;;;21:05:00;67;;
;;;;;;;21:06:00;63;;
;;;;;;;21:07:00;62;;
;;;;;;;21:08:00;67;;
;;;;;;;21:09:00;70;;
;;;;;;;21:10:00;74;;
;;;;;;;21:11:00;70;;
;;;;;;;21:12:00;62;;
;;;;;;;21:13:00;55;;
;;;;;;;21:14:00;54;;
;;;;;;;21:15:00;55;;
;;;;;;;21:16:00;57;;
;;;;;;;21:17:00;58;;
;;;;;;;21:18:00;58;;
;;;;;;;21:19:00;58;;
;;;;;;;21:20:00;68;;
;;;;;;;21:21:00;67;;
;;;;;;;21:22:00;65;;
;;;;;;;21:23:00;61;;
;;;;;;;21:24:00;60;;
;;;;;;;21:25:00;59;;
;;;;;;;21:26:00;58;;
;;;;;;;21:27:00;57;;
;;;;;;;21:28:00;59;;
;;;;;;;21:29:00;67;;
;;;;;;;21:30:00;69;;
;;;;;;;21:31:00;68;;
;;;;;;;21:32:00;68;;
;;;;;;;21:33:00;61;;
;;;;;;;21:34:00;63;;
;;;;;;;21:35:00;68;;
;;;;;;;21:36:00;68;;
;;;;;;;21:37:00;70;;
;;;;;;;21:38:00;75;;
;;;;;;;21:39:00;74;;
;;;;;;;21:40:00;74;;
;;;;;;;21:41:00;66;;
;;;;;;;21:42:00;62;;
;;;;;;;21:43:00;58;;
;;;;;;;21:44:00;60;;
;;;;;;;21:45:00;58;;
;;;;;;;21:46:00;62;;
;;;;;;;21:47:00;74;;
;;;;;;;21:48:00;80;;
;;;;;;;21:49:00;79;;
;;;;;;;21:50:00;56;;
;;;;;;;21:51:00;53;;
;;;;;;;21:52:00;51;;
;;;;;;;21:53:00;51;;
;;;;;;;21:54:00;52;;
;;;;;;;21:55:00;54;;
;;;;;;;21:56:00;55;;
;;;;;;;21:57:00;55;;
;;;;;;;21:58:00;54;;
;;;;;;;21:59:00;54;;
;;;;;;;22:00:00;53;;
;;;;;;;22:01:00;54;;
;;;;;;;22:02:00;54;;
;;;;;;;22:03:00;54;;
;;;;;;;22:04:00;56;;
;;;;;;;22:05:00;53;;
;;;;;;;22:06:00;55;;
;;;;;;;22:07:00;54;;
;;;;;;;22:08:00;55;;
;;;;;;;22:09:00;56;;
;;;;;;;22:10:00;53;;
;;;;;;;22:11:00;55;;
;;;;;;;22:12:00;56;;
;;;;;;;22:13:00;55;;
;;;;;;;22:14:00;57;;
;;;;;;;22:15:00;55;;
;;;;;;;22:16:00;55;;
;;;;;;;22:17:00;56;;
;;;;;;;22:18:00;55;;
;;;;;;;22:19:00;55;;
;;;;;;;22:20:00;54;;
;;;;;;;22:21:00;54;;
;;;;;;;22:22:00;56;;
;;;;;;;22:23:00;53;;
;;;;;;;22:24:00;53;;
;;;;;;;22:25:00;60;;
;;;;;;;22:26:00;72;;
;;;;;;;22:27:00;78;;
;;;;;;;22:28:00;67;;
;;;;;;;22:29:00;59;;
;;;;;;;22:30:00;64;;
;;;;;;;22:31:00;61;;
;;;;;;;22:32:00;67;;
;;;;;;;22:33:00;68;;
;;;;;;;22:34:00;60;;
;;;;;;;22:35:00;57;;
;;;;;;;22:36:00;58;;
;;;;;;;22:37:00;72;;
;;;;;;;22:38:00;58;;
;;;;;;;22:39:00;57;;
;;;;;;;22:40:00;54;;
;;;;;;;22:41:00;54;;
;;;;;;;22:42:00;56;;
;;;;;;;22:43:00;56;;
;;;;;;;22:44:00;55;;
;;;;;;;22:45:00;55;;
;;;;;;;22:46:00;54;;
;;;;;;;22:47:00;53;;
;;;;;;;22:48:00;53;;
;;;;;;;22:49:00;55;;
;;;;;;;22:50:00;53;;
;;;;;;;22:51:00;53;;
;;;;;;;22:52:00;58;;
;;;;;;;22:53:00;57;;
;;;;;;;22:54:00;52;;
;;;;;;;22:55:00;56;;
;;;;;;;22:56:00;64;;
;;;;;;;22:57:00;62;;
;;;;;;;22:58:00;67;;
;;;;;;;22:59:00;62;;
;;;;;;;23:00:00;56;;
;;;;;;;23:01:00;59;;
;;;;;;;23:02:00;56;;
;;;;;;;23:03:00;55;;
;;;;;;;23:04:00;59;;
;;;;;;;23:05:00;54;;
;;;;;;;23:06:00;55;;
;;;;;;;23:07:00;52;;
;;;;;;;23:08:00;53;;
;;;;;;;23:09:00;53;;
;;;;;;;23:10:00;52;;
;;;;;;;23:11:00;52;;
;;;;;;;23:12:00;52;;
;;;;;;;23:13:00;52;;
;;;;;;;23:14:00;52;;
;;;;;;;23:15:00;53;;
;;;;;;;23:16:00;52;;
;;;;;;;23:17:00;53;;
;;;;;;;23:18:00;52;;
;;;;;;;23:19:00;53;;
;;;;;;;23:20:00;53;;
;;;;;;;23:21:00;52;;
;;;;;;;23:22:00;53;;
;;;;;;;23:23:00;54;;
;;;;;;;23:24:00;53;;
;;;;;;;23:25:00;52;;
;;;;;;;23:26:00;63;;
;;;;;;;23:27:00;53;;
;;;;;;;23:28:00;52;;
;;;;;;;23:29:00;52;;
;;;;;;;23:30:00;51;;
;;;;;;;23:31:00;52;;
;;;;;;;23:32:00;52;;
;;;;;;;23:33:00;53;;
;;;;;;;23:34:00;53;;
;;;;;;;23:35:00;52;;
;;;;;;;23:36:00;51;;
;;;;;;;23:37:00;51;;
;;;;;;;23:38:00;52;;
;;;;;;;23:39:00;53;;
;;;;;;;23:40:00;53;;
;;;;;;;23:41:00;53;;
;;;;;;;23:42:00;53;;
;;;;;;;23:43:00;53;;
;;;;;;;23:44:00;53;;
;;;;;;;23:45:00;53;;
;;;;;;;23:46:00;53;;
;;;;;;;23:47:00;53;;
;;;;;;;23:48:00;53;;
;;;;;;;23:49:00;53;;
;;;;;;;23:50:00;54;;
;;;;;;;23:51:00;53;;
;;;;;;;23:52:00;53;;
;;;;;;;23:53:00;55;;
;;;;;;;23:54:00;53;;
;;;;;;;23:55:00;50;;
;;;;;;;23:56:00;52;;
;;;;;;;23:57:00;53;;
;;;;;;;23:58:00;51;;
;;;;;;;23:59:00;51;;
"﻿""activities-heart__value__heartRateZones__caloriesOut""";activities-heart__value__heartRateZones__max;activities-heart__value__heartRateZones__min;activities-heart__value__heartRateZones__minutes;activities-heart__value__heartRateZones__name;activities-heart__value__restingHeartRate;activities-heart__dateTime;activities-heart-intraday__dataset__time;activities-heart-intraday__dataset__value;activities-heart-intraday__datasetInterval;activities-heart-intraday__datasetType
2904.1512;110;30;1440;Out of Range;52;12/03/2025;00:00:00;51;1;minute
0;140;110;0;Fat Burn;;;00:01:00;51;;
0;176;140;0;Cardio;;;00:02:00;53;;
0;220;176;0;Peak;;;00:03:00;52;;
;;;;;;;00:04:00;54;;
;;;;;;;00:05:00;52;;
;;;;;;;00:06:00;55;;
;;;;;;;00:07:00;58;;
;;;;;;;00:08:00;61;;
;;;;;;;00:09:00;63;;
;;;;;;;00:10:00;59;;
;;;;;;;00:11:00;58;;
;;;;;;;00:12:00;58;;
;;;;;;;00:13:00;53;;
;;;;;;;00:14:00;54;;
;;;;;;;00:15:00;52;;
;;;;;;;00:16:00;54;;
;;;;;;;00:17:00;55;;
;;;;;;;00:18:00;54;;
;;;;;;;00:19:00;55;;
;;;;;;;00:20:00;54;;
;;;;;;;00:21:00;55;;
;;;;;;;00:22:00;54;;
;;;;;;;00:23:00;54;;
;;;;;;;00:24:00;53;;
;;;;;;;00:25:00;53;;
;;;;;;;00:26:00;53;;
;;;;;;;00:27:00;53;;
;;;;;;;00:28:00;53;;
;;;;;;;00:29:00;56;;
;;;;;;;00:30:00;53;;
;;;;;;;00:31:00;53;;
;;;;;;;00:32:00;53;;
;;;;;;;00:33:00;52;;
;;;;;;;00:34:00;53;;
;;;;;;;00:35:00;53;;
;;;;;;;00:36:00;53;;
;;;;;;;00:37:00;54;;
;;;;;;;00:38:00;54;;
;;;;;;;00:39:00;54;;
;;;;;;;00:40:00;54;;
;;;;;;;00:41:00;54;;
;;;;;;;00:42:00;55;;
;;;;;;;00:43:00;55;;
;;;;;;;00:44:00;55;;
;;;;;;;00:45:00;55;;
;;;;;;;00:46:00;55;;
;;;;;;;00:47:00;55;;
;;;;;;;00:48:00;56;;
;;;;;;;00:49:00;55;;
;;;;;;;00:50:00;55;;
;;;;;;;00:51:00;54;;
;;;;;;;00:52:00;55;;
;;;;;;;00:53:00;55;;
;;;;;;;00:54:00;54;;
;;;;;;;00:55:00;56;;
;;;;;;;00:56:00;55;;
;;;;;;;00:57:00;56;;
;;;;;;;00:58:00;56;;
;;;;;;;00:59:00;55;;
;;;;;;;01:00:00;55;;
;;;;;;;01:01:00;56;;
;;;;;;;01:02:00;55;;
;;;;;;;01:03:00;60;;
;;;;;;;01:04:00;54;;
;;;;;;;01:05:00;53;;
;;;;;;;01:06:00;49;;
;;;;;;;01:07:00;48;;
;;;;;;;01:08:00;47;;
;;;;;;;01:09:00;48;;
;;;;;;;01:10:00;48;;
;;;;;;;01:11:00;48;;
;;;;;;;01:12:00;49;;
;;;;;;;01:13:00;49;;
;;;;;;;01:14:00;49;;
;;;;;;;01:15:00;49;;
;;;;;;;01:16:00;50;;
;;;;;;;01:17:00;49;;
;;;;;;;01:18:00;48;;
;;;;;;;01:19:00;48;;
;;;;;;;01:20:00;49;;
;;;;;;;01:21:00;48;;
;;;;;;;01:22:00;48;;
;;;;;;;01:23:00;49;;
;;;;;;;01:24:00;48;;
;;;;;;;01:25:00;49;;
;;;;;;;01:26:00;48;;
;;;;;;;01:27:00;49;;
;;;;;;;01:28:00;50;;
;;;;;;;01:29:00;49;;
;;;;;;;01:30:00;48;;
;;;;;;;01:31:00;48;;
;;;;;;;01:32:00;51;;
;;;;;;;01:33:00;47;;
;;;;;;;01:34:00;50;;
;;;;;;;01:35:00;50;;
;;;;;;;01:36:00;52;;
;;;;;;;01:37:00;54;;
;;;;;;;01:38:00;55;;
;;;;;;;01:39:00;56;;
;;;;;;;01:40:00;53;;
;;;;;;;01:41:00;54;;
;;;;;;;01:42:00;55;;
;;;;;;;01:43:00;59;;
;;;;;;;01:44:00;52;;
;;;;;;;01:45:00;53;;
;;;;;;;01:46:00;52;;
;;;;;;;01:47:00;51;;
;;;;;;;01:48:00;54;;
;;;;;;;01:49:00;54;;
;;;;;;;01:50:00;52;;
;;;;;;;01:51:00;53;;
;;;;;;;01:52:00;51;;
;;;;;;;01:53:00;63;;
;;;;;;;01:54:00;54;;
;;;;;;;01:55:00;53;;
;;;;;;;01:56:00;50;;
;;;;;;;01:57:00;47;;
;;;;;;;01:58:00;48;;
;;;;;;;01:59:00;50;;
;;;;;;;02:00:00;50;;
;;;;;;;02:01:00;51;;
;;;;;;;02:02:00;51;;
;;;;;;;02:03:00;50;;
;;;;;;;02:04:00;51;;
;;;;;;;02:05:00;51;;
;;;;;;;02:06:00;53;;
;;;;;;;02:07:00;51;;
;;;;;;;02:08:00;52;;
;;;;;;;02:09:00;52;;
;;;;;;;02:10:00;54;;
;;;;;;;02:11:00;53;;
;;;;;;;02:12:00;52;;
;;;;;;;02:13:00;52;;
;;;;;;;02:14:00;51;;
;;;;;;;02:15:00;49;;
;;;;;;;02:16:00;50;;
;;;;;;;02:17:00;50;;
;;;;;;;02:18:00;50;;
;;;;;;;02:19:00;50;;
;;;;;;;02:20:00;48;;
;;;;;;;02:21:00;51;;
;;;;;;;02:22:00;50;;
;;;;;;;02:23:00;50;;
;;;;;;;02:24:00;50;;
;;;;;;;02:25:00;50;;
;;;;;;;02:26:00;50;;
;;;;;;;02:27:00;49;;
;;;;;;;02:28:00;49;;
;;;;;;;02:29:00;50;;
;;;;;;;02:30:00;50;;
;;;;;;;02:31:00;50;;
;;;;;;;02:32:00;50;;
;;;;;;;02:33:00;49;;
;;;;;;;02:34:00;55;;
;;;;;;;02:35:00;49;;
