"﻿""dateOfSleep""";duration;efficiency;endTime;infoCode;isMainSleep;levels__data__dateTime;levels__data__level;levels__data__seconds;levels__summary__|;levels__summary__|__count;levels__summary__|__minutes;levels__|;levels__||;levels__||__count;levels__||__minutes;levels__||__thirtyDayAvgMinutes;levels__|__dateTime;levels__|__level;levels__|__seconds;logId;logType;minutesAfterWakeup;minutesAsleep;minutesAwake;minutesToFallAsleep;startTime;timeInBed;type
;;;;;;;;;;;;;;;;;2025-05-04T01:09:30.000;light;480;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T01:17:30.000;rem;330;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T01:23:00.000;light;4020;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T02:30:00.000;deep;540;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T02:39:00.000;light;3480;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T03:37:00.000;rem;1320;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T03:59:00.000;light;390;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T04:05:30.000;rem;1140;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T04:24:30.000;light;5520;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T05:56:30.000;rem;1110;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T06:15:00.000;light;3570;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T07:14:30.000;wake;720;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T07:26:30.000;light;210;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T07:30:00.000;wake;240;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T07:34:00.000;light;2940;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T08:23:00.000;wake;360;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T08:29:00.000;light;180;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T08:32:00.000;rem;780;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T08:45:00.000;light;270;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T08:49:30.000;deep;450;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T08:57:00.000;light;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T08:58:30.000;wake;300;;;;;;;;;
;;;;;;;;;;;;shortData;;;;;2025-05-04T01:09:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T01:15:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T01:23:00.000;wake;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T01:32:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T01:44:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T02:39:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T02:52:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T02:59:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T03:09:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T03:35:30.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T04:02:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T04:09:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T04:24:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T04:31:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T04:37:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T05:16:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T05:31:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T05:55:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T06:09:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T06:17:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T06:36:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T06:44:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T07:35:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T07:39:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T07:43:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T07:52:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T08:04:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T08:08:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-04T08:32:00.000;wake;180;;;;;;;;;
;;;;;;;;;;;;summary;deep;3;82;62;;;;;;;;;;;;
;;;;;;;;;;;;;light;32;337;274;;;;;;;;;;;;
;;;;;;;;;;;;;rem;7;74;111;;;;;;;;;;;;
;;;;;;;;;;;;;wake;34;53;55;;;;;;;;;;;;
03/05/2025;34260000;96;2025-05-03T09:32:30.000;1;True;2025-05-03T00:01:00.000;asleep;240;asleep;0;550;;;;;;;;;49168270337;auto_detected;0;550;21;0;2025-05-03T00:01:00.000;571;classic
;;;;;;2025-05-03T00:05:00.000;restless;240;awake;1;1;;;;;;;;;;;;;;;;;
;;;;;;2025-05-03T00:09:00.000;awake;60;restless;8;20;;;;;;;;;;;;;;;;;
;;;;;;2025-05-03T00:10:00.000;asleep;5460;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-05-03T01:41:00.000;restless;120;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-05-03T01:43:00.000;asleep;60;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-05-03T01:44:00.000;restless;120;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-05-03T01:46:00.000;asleep;840;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-05-03T02:00:00.000;restless;60;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-05-03T02:01:00.000;asleep;4380;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-05-03T03:14:00.000;restless;60;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-05-03T03:15:00.000;asleep;13860;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-05-03T07:06:00.000;restless;480;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-05-03T07:14:00.000;asleep;180;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-05-03T07:17:00.000;restless;60;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-05-03T07:18:00.000;asleep;1560;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-05-03T07:44:00.000;restless;60;;;;;;;;;;;;;;;;;;;;
;;;;;;2025-05-03T07:45:00.000;asleep;6420;;;;;;;;;;;;;;;;;;;;
02/05/2025;28260000;95;2025-05-02T07:21:30.000;0;True;;;;;;;data;;;;;2025-05-01T23:30:00.000;wake;3240;49140221850;auto_detected;1;391;80;0;2025-05-01T23:30:00.000;471;stages
;;;;;;;;;;;;;;;;;2025-05-02T00:24:00.000;light;2130;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T00:59:30.000;deep;360;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T01:05:30.000;light;2430;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T01:46:00.000;deep;2730;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T02:31:30.000;light;1740;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T03:00:30.000;wake;330;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T03:06:00.000;light;3690;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T04:07:30.000;rem;1200;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T04:27:30.000;light;5250;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T05:55:00.000;rem;1140;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T06:14:00.000;light;3450;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T07:11:30.000;rem;270;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T07:16:00.000;wake;330;;;;;;;;;
;;;;;;;;;;;;shortData;;;;;2025-05-02T01:28:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T02:30:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T03:10:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T03:14:00.000;wake;150;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T03:58:00.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T04:01:00.000;wake;180;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T04:20:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T05:18:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T05:50:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T05:54:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T06:02:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T06:14:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T06:24:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T07:05:00.000;wake;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T07:08:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-02T07:10:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;summary;deep;2;51;62;;;;;;;;;;;;
;;;;;;;;;;;;;light;19;298;273;;;;;;;;;;;;
;;;;;;;;;;;;;rem;5;42;115;;;;;;;;;;;;
;;;;;;;;;;;;;wake;19;80;54;;;;;;;;;;;;
01/05/2025;27840000;98;2025-05-01T08:34:00.000;0;True;;;;;;;data;;;;;2025-05-01T00:50:00.000;wake;60;49140221849;auto_detected;0;429;35;0;2025-05-01T00:50:00.000;464;stages
;;;;;;;;;;;;;;;;;2025-05-01T00:51:00.000;light;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T00:53:00.000;wake;300;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T00:58:00.000;light;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T00:58:30.000;deep;270;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T01:03:00.000;light;330;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T01:08:30.000;deep;2340;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T01:47:30.000;light;2910;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T02:36:00.000;deep;2520;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T03:18:00.000;light;570;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T03:27:30.000;rem;1440;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T03:51:30.000;light;1320;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T04:13:30.000;rem;360;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T04:19:30.000;light;2640;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T05:03:30.000;rem;1440;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T05:27:30.000;light;1380;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T05:50:30.000;deep;300;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T05:55:30.000;light;840;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T06:09:30.000;deep;870;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T06:24:00.000;light;450;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T06:31:30.000;rem;1380;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T06:54:30.000;light;420;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T07:01:30.000;rem;1500;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T07:26:30.000;light;810;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T07:40:00.000;rem;330;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T07:45:30.000;light;720;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T07:57:30.000;rem;270;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T08:02:00.000;light;1920;;;;;;;;;
;;;;;;;;;;;;shortData;;;;;2025-05-01T00:50:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T01:03:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T01:47:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T01:52:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T01:56:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T02:07:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T02:11:30.000;wake;150;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T02:23:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T02:28:00.000;wake;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T03:17:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T03:19:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T03:34:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T03:52:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T03:59:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T04:06:30.000;wake;150;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T04:12:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T05:00:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T05:11:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T05:17:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T05:41:00.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T05:55:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T06:21:00.000;wake;180;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T06:36:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T06:48:30.000;wake;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T06:53:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T06:57:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T07:19:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T07:27:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T08:16:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T08:21:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T08:23:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-05-01T08:29:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;summary;deep;5;101;60;;;;;;;;;;;;
;;;;;;;;;;;;;light;33;221;275;;;;;;;;;;;;
;;;;;;;;;;;;;rem;13;107;115;;;;;;;;;;;;
;;;;;;;;;;;;;wake;33;35;55;;;;;;;;;;;;
30/04/2025;34860000;98;2025-04-30T10:18:00.000;0;True;;;;;;;data;;;;;2025-04-30T00:37:00.000;wake;1320;49140221848;auto_detected;0;521;60;0;2025-04-30T00:37:00.000;581;stages
;;;;;;;;;;;;;;;;;2025-04-30T00:59:00.000;light;660;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T01:10:00.000;deep;1980;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T01:43:00.000;light;720;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T01:55:00.000;wake;600;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T02:05:00.000;light;540;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T02:14:00.000;deep;1770;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T02:43:30.000;light;2040;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T03:17:30.000;rem;750;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T03:30:00.000;light;6270;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T05:14:30.000;rem;1530;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T05:40:00.000;light;2820;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T06:27:00.000;rem;2220;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T07:04:00.000;light;1290;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T07:25:30.000;rem;1230;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T07:46:00.000;light;330;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T07:51:30.000;rem;1950;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T08:24:00.000;light;450;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T08:31:30.000;rem;1440;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T08:55:30.000;light;960;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T09:11:30.000;deep;2100;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T09:46:30.000;light;930;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T10:02:00.000;rem;960;;;;;;;;;
;;;;;;;;;;;;shortData;;;;;2025-04-30T01:02:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T01:04:00.000;wake;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T01:42:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T01:46:00.000;wake;150;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T01:50:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T02:08:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T02:42:00.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T02:53:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T02:58:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T03:12:30.000;wake;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T03:27:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T03:31:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T04:07:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T04:28:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T04:31:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T04:34:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T04:46:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T05:09:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T05:26:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T05:40:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T06:19:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T06:23:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T06:55:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T07:13:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T07:16:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T07:41:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T07:45:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T08:33:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T08:59:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T09:44:30.000;wake;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T09:49:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T09:52:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-30T09:59:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;summary;deep;3;93;58;;;;;;;;;;;;
;;;;;;;;;;;;;light;35;264;276;;;;;;;;;;;;
;;;;;;;;;;;;;rem;12;164;113;;;;;;;;;;;;
;;;;;;;;;;;;;wake;35;60;55;;;;;;;;;;;;
29/04/2025;25080000;94;2025-04-29T07:33:30.000;0;True;;;;;;;data;;;;;2025-04-29T00:35:30.000;wake;1050;49110536791;auto_detected;0;368;50;0;2025-04-29T00:35:30.000;418;stages
;;;;;;;;;;;;;;;;;2025-04-29T00:53:00.000;light;960;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T01:09:00.000;deep;780;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T01:22:00.000;light;3030;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T02:12:30.000;rem;330;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T02:18:00.000;light;360;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T02:24:00.000;deep;1260;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T02:45:00.000;light;3000;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T03:35:00.000;rem;1200;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T03:55:00.000;light;3420;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T04:52:00.000;rem;390;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T04:58:30.000;light;840;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T05:12:30.000;rem;330;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T05:18:00.000;light;1350;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T05:40:30.000;rem;2040;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T06:14:30.000;light;1500;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T06:39:30.000;deep;720;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T06:51:30.000;light;1140;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T07:10:30.000;rem;840;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T07:24:30.000;wake;540;;;;;;;;;
;;;;;;;;;;;;shortData;;;;;2025-04-29T00:56:30.000;wake;150;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T01:31:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T01:40:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T01:46:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T01:56:30.000;wake;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T02:01:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T02:03:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T02:06:30.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T02:19:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T02:44:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T02:55:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T03:14:00.000;wake;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T03:26:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T03:37:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T03:44:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T03:50:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T03:55:00.000;wake;150;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T04:46:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T04:50:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T04:59:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T05:36:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T05:39:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T05:43:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T06:01:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T06:51:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T07:07:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T07:10:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-29T07:13:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;summary;deep;3;46;59;;;;;;;;;;;;
;;;;;;;;;;;;;light;27;240;278;;;;;;;;;;;;
;;;;;;;;;;;;;rem;12;82;114;;;;;;;;;;;;
;;;;;;;;;;;;;wake;30;50;55;;;;;;;;;;;;
28/04/2025;25620000;95;2025-04-28T07:31:30.000;0;True;;;;;;;data;;;;;2025-04-28T00:24:00.000;wake;480;49102255144;auto_detected;0;385;42;0;2025-04-28T00:24:00.000;427;stages
;;;;;;;;;;;;;;;;;2025-04-28T00:32:00.000;light;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-28T00:34:00.000;wake;540;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-28T00:43:00.000;light;960;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-28T00:59:00.000;deep;1200;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-28T01:19:00.000;light;300;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-28T01:24:00.000;deep;870;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-28T01:38:30.000;light;1230;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-28T01:59:00.000;rem;300;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-28T02:04:00.000;light;5340;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-28T03:33:00.000;rem;390;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-28T03:39:30.000;light;5700;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-28T05:14:30.000;rem;1980;;;;;;;;;
