"dateOfSleep","duration","efficiency","endTime","infoCode","isMainSleep","levels__data__dateTime","levels__data__level","levels__data__seconds","levels__summary__|","levels__summary__|__count","levels__summary__|__minutes","levels__|","levels__||","levels__||__count","levels__||__minutes","levels__||__thirtyDayAvgMinutes","levels__|__dateTime","levels__|__level","levels__|__seconds","logId","logType","minutesAfterWakeup","minutesAsleep","minutesAwake","minutesToFallAsleep","startTime","timeInBed","type"
"","","","","","","","","","","","","","","","","","2025-05-05T06:36:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-05T06:50:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-05T07:02:30.000","wake","150","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-05T07:20:30.000","wake","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-05T07:58:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-05T08:02:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","summary","deep","3","36","62","","","","","","","","","","","",""
"","","","","","","","","","","","","","light","29","283","277","","","","","","","","","","","",""
"","","","","","","","","","","","","","rem","9","93","110","","","","","","","","","","","",""
"","","","","","","","","","","","","","wake","33","56","55","","","","","","","","","","","",""
"2025-05-04","32760000","97","2025-05-04T09:03:30.000","0","True","","","","","","","data","","","","","2025-05-03T23:57:30.000","wake","330","49168270338","auto_detected","0","493","53","0","2025-05-03T23:57:30.000","546","stages"
"","","","","","","","","","","","","","","","","","2025-05-04T00:03:00.000","deep","3990","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T01:09:30.000","light","480","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T01:17:30.000","rem","330","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T01:23:00.000","light","4020","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T02:30:00.000","deep","540","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T02:39:00.000","light","3480","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T03:37:00.000","rem","1320","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T03:59:00.000","light","390","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T04:05:30.000","rem","1140","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T04:24:30.000","light","5520","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T05:56:30.000","rem","1110","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T06:15:00.000","light","3570","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T07:14:30.000","wake","720","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T07:26:30.000","light","210","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T07:30:00.000","wake","240","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T07:34:00.000","light","2940","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T08:23:00.000","wake","360","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T08:29:00.000","light","180","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T08:32:00.000","rem","780","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T08:45:00.000","light","270","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T08:49:30.000","deep","450","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T08:57:00.000","light","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T08:58:30.000","wake","300","","","","","","","","",""
"","","","","","","","","","","","","shortData","","","","","2025-05-04T01:09:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T01:15:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T01:23:00.000","wake","120","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T01:32:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T01:44:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T02:39:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T02:52:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T02:59:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T03:09:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T03:35:30.000","wake","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T04:02:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T04:09:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T04:24:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T04:31:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T04:37:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T05:16:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T05:31:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T05:55:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T06:09:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T06:17:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T06:36:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T06:44:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T07:35:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T07:39:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T07:43:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T07:52:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T08:04:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T08:08:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-04T08:32:00.000","wake","180","","","","","","","","",""
"","","","","","","","","","","","","summary","deep","3","82","62","","","","","","","","","","","",""
"","","","","","","","","","","","","","light","32","337","274","","","","","","","","","","","",""
"","","","","","","","","","","","","","rem","7","74","111","","","","","","","","","","","",""
"","","","","","","","","","","","","","wake","34","53","55","","","","","","","","","","","",""
"2025-05-03","34260000","96","2025-05-03T09:32:30.000","1","True","2025-05-03T00:01:00.000","asleep","240","asleep","0","550","","","","","","","","","49168270337","auto_detected","0","550","21","0","2025-05-03T00:01:00.000","571","classic"
"","","","","","","2025-05-03T00:05:00.000","restless","240","awake","1","1","","","","","","","","","","","","","","","","",""
"","","","","","","2025-05-03T00:09:00.000","awake","60","restless","8","20","","","","","","","","","","","","","","","","",""
"","","","","","","2025-05-03T00:10:00.000","asleep","5460","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-05-03T01:41:00.000","restless","120","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-05-03T01:43:00.000","asleep","60","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-05-03T01:44:00.000","restless","120","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-05-03T01:46:00.000","asleep","840","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-05-03T02:00:00.000","restless","60","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-05-03T02:01:00.000","asleep","4380","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-05-03T03:14:00.000","restless","60","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-05-03T03:15:00.000","asleep","13860","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-05-03T07:06:00.000","restless","480","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-05-03T07:14:00.000","asleep","180","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-05-03T07:17:00.000","restless","60","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-05-03T07:18:00.000","asleep","1560","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-05-03T07:44:00.000","restless","60","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-05-03T07:45:00.000","asleep","6420","","","","","","","","","","","","","","","","","","","",""
"2025-05-02","28260000","95","2025-05-02T07:21:30.000","0","True","","","","","","","data","","","","","2025-05-01T23:30:00.000","wake","3240","49140221850","auto_detected","1","391","80","0","2025-05-01T23:30:00.000","471","stages"
"","","","","","","","","","","","","","","","","","2025-05-02T00:24:00.000","light","2130","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-02T00:59:30.000","deep","360","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-02T01:05:30.000","light","2430","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-02T01:46:00.000","deep","2730","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-02T02:31:30.000","light","1740","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-02T03:00:30.000","wake","330","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-05-02T03:06:00.000","light","3690","","","","","","","","",""
